TaxonId;Understam;Ordning;Familj;Art;Vetenskapligt namn;Auktor;Grupp i 2003-rekonstruktion;Status 2003;URL till taxoninformation;Svensk frekomst
240984;;;;Lonchaea affinis;Lonchaea affinis;Malloch, 1920;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/240984;Bofast och reproducerande
240985;;;;Lonchaea albitarsis;Lonchaea albitarsis;Zetterstedt, 1837;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/240985;Bofast och reproducerande
240987;;;;Lonchaea bruggeri;Lonchaea bruggeri;Morge, 1967;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/240987;Bofast och reproducerande
240988;;;;Lonchaea caledonica;Lonchaea caledonica;MacGowan & Rotheray, 2000;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/240988;Bofast och reproducerande
240990;;;;Lonchaea chorea;Lonchaea chorea;(Fabricius, 1781);Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/240990;Bofast och reproducerande
240991;;;;Lonchaea collini;Lonchaea collini;Hackman, 1956;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/240991;Bofast och reproducerande
240992;;;;Lonchaea contigua;Lonchaea contigua;Collin, 1953;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/240992;Bofast och reproducerande
240994;;;;Lonchaea corusca;Lonchaea corusca;Czerny, 1934;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/240994;Bofast och reproducerande
240996;;;;Lonchaea deutschi;Lonchaea deutschi;Zetterstedt, 1837;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/240996;Bofast och reproducerande
240998;;;;Lonchaea fraxina;Lonchaea fraxina;MacGowan & Rotheray, 2000;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/240998;Bofast och reproducerande
240999;;;;Lonchaea fugax;Lonchaea fugax;Becker, 1895;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/240999;Bofast och reproducerande
241001;;;;Lonchaea hirticeps;Lonchaea hirticeps;Zetterstedt, 1837;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241001;Bofast och reproducerande
241002;;;;Lonchaea hyalipennis;Lonchaea hyalipennis;Zetterstedt, 1847;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241002;Bofast och reproducerande
241004;;;;Lonchaea limatula;Lonchaea limatula;Collin, 1953;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241004;Bofast och reproducerande
241005;;;;Lonchaea mallochi;Lonchaea mallochi;MacGowan & Rotheray, 2000;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/241005;Bofast och reproducerande
241006;;;;Lonchaea nitens;Lonchaea nitens;Bigot, 1885;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241006;Bofast och reproducerande
241007;;;;Lonchaea obscuritarsis;Lonchaea obscuritarsis;Collin, 1953;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/241007;Bofast och reproducerande
241008;;;;Lonchaea palposa;Lonchaea palposa;Zetterstedt, 1847;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241008;Bofast och reproducerande
241009;;;;Lonchaea patens;Lonchaea patens;Collin, 1953;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/241009;Bofast och reproducerande
241011;;;;Lonchaea postica;Lonchaea postica;Collin, 1953;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/241011;Bofast och reproducerande
241012;;;;Lonchaea ragnari;Lonchaea ragnari;Hackman, 1956;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241012;Bofast och reproducerande
241013;;;;Lonchaea scutellaris;Lonchaea scutellaris;Rondani, 1874;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241013;Bofast och reproducerande
241015;;;;Lonchaea sororcula;Lonchaea sororcula;Hackman, 1956;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241015;Bofast och reproducerande
241017;;;;Lonchaea subneatosa;Lonchaea subneatosa;V.G.Kovalev, 1974;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/241017;Bofast och reproducerande
241018;;;;Lonchaea sylvatica;Lonchaea sylvatica;Beling, 1873;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241018;Bofast och reproducerande
241019;;;;Lonchaea tarsata;Lonchaea tarsata;Fallén, 1820;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241019;Bofast och reproducerande
241020;;;;Lonchaea ultima;Lonchaea ultima;Collin, 1953;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/241020;Bofast och reproducerande
241021;;;;Lonchaea zetterstedti;Lonchaea zetterstedti;Becker, 1902;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241021;Bofast och reproducerande
250229;;;;Lonchaea laticornis;Lonchaea laticornis;Meigen, 1826;Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/250229;Bofast och reproducerande
6000109;;;;Lonchaea albigena;Lonchaea albigena;Collin, 1953;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/6000109;Bofast och reproducerande
6000110;;;;Lonchaea gorodkovi;Lonchaea gorodkovi;V.G.Kovalev, 1974;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/6000110;Bofast och reproducerande
6000111;;;;Lonchaea helvetica;Lonchaea helvetica;MacGowan, 2001;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/6000111;Bofast och reproducerande
6000112;;;;Lonchaea tenuicornis;Lonchaea tenuicornis;V.G.Kovalev, 1978;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/6000112;Bofast och reproducerande
6000122;;;;Lonchaea iona;Lonchaea iona;MacGowan, 2001;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/6000122;Bofast och reproducerande
6000125;;;;Lonchaea caucasica;Lonchaea caucasica;V.G.Kovalev, 1974;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/6000125;Bofast och reproducerande
6000126;;;;Lonchaea peregrina;Lonchaea peregrina;T.Becker, 1895;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/6000126;Bofast och reproducerande
6000127;;;;Lonchaea hackmani;Lonchaea hackmani;V.G.Kovalev, 1981;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/6000127;Bofast och reproducerande
6001290;;;;Lonchaea bukowskii;Lonchaea bukowskii;Czerny, 1934;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/6001290;Bofast och reproducerande
241022;;;;Protearomyia nigra;Protearomyia nigra;(Meigen, 1826);Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241022;Bofast och reproducerande
6006704;;;;Protearomyia withersi;Protearomyia withersi;MacGowan, 2014;Lonchaeidae;ABSENT;https://www.dyntaxa.se/taxon/info/6006704;Bofast och reproducerande
241023;;;;Silba fumosa;Silba fumosa;(Egger, 1862);Lonchaeidae;present;https://www.dyntaxa.se/taxon/info/241023;Bofast och reproducerande
2001337;;;Pallopteridae;;Pallopteridae;;;;https://www.dyntaxa.se/taxon/info/2001337;
241024;;;;Eurygnathomyia bicolor;Eurygnathomyia bicolor;(Zetterstedt, 1837);;;https://www.dyntaxa.se/taxon/info/241024;Bofast och reproducerande
241025;;;;Palloptera ambusta;Palloptera ambusta;(Meigen, 1826);;;https://www.dyntaxa.se/taxon/info/241025;Bofast och reproducerande
241027;;;;Palloptera bimaculata;Palloptera bimaculata;Strobl, 1910;;;https://www.dyntaxa.se/taxon/info/241027;Bofast och reproducerande
241028;;;;Palloptera formosa;Palloptera formosa;Frey, 1930;;;https://www.dyntaxa.se/taxon/info/241028;Bofast och reproducerande
241029;;;;Palloptera marginata;Palloptera marginata;(Meigen, 1826);;;https://www.dyntaxa.se/taxon/info/241029;Bofast och reproducerande
241030;;;;Palloptera umbellatarum;Palloptera umbellatarum;(Fabricius, 1775);;;https://www.dyntaxa.se/taxon/info/241030;Bofast och reproducerande
241031;;;;Palloptera ustulata;Palloptera ustulata;Fallén, 1820;;;https://www.dyntaxa.se/taxon/info/241031;Bofast och reproducerande
250239;;;;Palloptera flava;Palloptera flava;Oldenberg, 1910;;;https://www.dyntaxa.se/taxon/info/250239;Bofast och reproducerande
241032;;;;Temnosira saltuum;Temnosira saltuum;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/241032;Bofast och reproducerande
241033;;;;Toxoneura ephippium;Toxoneura ephippium;(Zetterstedt, 1860);;;https://www.dyntaxa.se/taxon/info/241033;Bofast och reproducerande
241034;;;;Toxoneura laetabilis;Toxoneura laetabilis;(Loew, 1873);;;https://www.dyntaxa.se/taxon/info/241034;Bofast och reproducerande
241035;;;;Toxoneura modesta;Toxoneura modesta;(Meigen, 1830);;;https://www.dyntaxa.se/taxon/info/241035;Bofast och reproducerande
241036;;;;Toxoneura quinquemaculata;Toxoneura quinquemaculata;(Macquart, 1835);;;https://www.dyntaxa.se/taxon/info/241036;Bofast och reproducerande
241037;;;;Toxoneura trimacula;Toxoneura trimacula;(Meigen, 1826);;;https://www.dyntaxa.se/taxon/info/241037;Bofast och reproducerande
241038;;;;Toxoneura usta;Toxoneura usta;(Meigen, 1826);;;https://www.dyntaxa.se/taxon/info/241038;Bofast och reproducerande
241039;;;;Toxoneura venusta;Toxoneura venusta;(Loew, 1858);;;https://www.dyntaxa.se/taxon/info/241039;Bofast och reproducerande
2001338;;;Piophilidae;;Piophilidae;;;;https://www.dyntaxa.se/taxon/info/2001338;
241040;;;;Allopiophila luteata;Allopiophila luteata;(Haliday, 1833);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241040;Bofast och reproducerande
241041;;;;Amphipogon flavum;Amphipogon flavum;(Zetterstedt, 1838);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241041;Bofast och reproducerande
241044;;;;Liopiophila varipes;Liopiophila varipes;(Meigen, 1830);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241044;Bofast och reproducerande
241045;;;;Mycetaulus bipunctatus;Mycetaulus bipunctatus;Fallén, 1823;Piophilidae;present;https://www.dyntaxa.se/taxon/info/241045;Bofast och reproducerande
241047;;;;Parapiophila caerulescens;Parapiophila caerulescens;(Zetterstedt, 1847);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241047;Bofast och reproducerande
241048;;;;Parapiophila calceata;Parapiophila calceata;(Duda, 1924);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241048;Bofast och reproducerande
241049;;;;Parapiophila flavipes;Parapiophila flavipes;(Zetterstedt, 1847);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241049;Bofast och reproducerande
241050;;;;Parapiophila lonchaeoides;Parapiophila lonchaeoides;(Zetterstedt, 1838);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241050;Bofast och reproducerande
241051;;;;Parapiophila pectiniventris;Parapiophila pectiniventris;(Duda, 1924);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241051;Bofast och reproducerande
241052;;;;Parapiophila vulgaris;Parapiophila vulgaris;(Fallén, 1820);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241052;Bofast och reproducerande
241053;;;;Piophila casei;Piophila casei;Fallén, 1810;Piophilidae;present;https://www.dyntaxa.se/taxon/info/241053;Bofast och reproducerande
241054;;;;Prochyliza nigricornis;Prochyliza nigricornis;(Meigen, 1826);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241054;Bofast och reproducerande
241055;;;;Prochyliza nigrimana;Prochyliza nigrimana;(Meigen, 1826);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241055;Bofast och reproducerande
241056;;;;Pseudoseps signata;Pseudoseps signata;(Fallén, 1820);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241056;Bofast och reproducerande
241057;;;;Stearibia nigriceps;Stearibia nigriceps;(Meigen, 1826);Piophilidae;present;https://www.dyntaxa.se/taxon/info/241057;Bofast och reproducerande
250244;;;;Protopiophila latipes;Protopiophila latipes;(Meigen, 1838);Piophilidae;present;https://www.dyntaxa.se/taxon/info/250244;Bofast och reproducerande
6003523;;;;Actenoptera hilarella;Actenoptera hilarella;(Zetterstedt, 1847);Piophilidae;present;https://www.dyntaxa.se/taxon/info/6003523;Påträffad, okänt om reproducerande
2001339;;;Ulidiidae;;Ulidiidae;;;;https://www.dyntaxa.se/taxon/info/2001339;
241058;;;;Ceroxys urticae;Ceroxys urticae;(Linnaeus, 1758);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241058;Bofast och reproducerande
241059;;;;Herina frondescentiae;Herina frondescentiae;(Linnaeus, 1758);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241059;Bofast och reproducerande
241061;;;;Herina oscillans;Herina oscillans;(Meigen, 1826);Tephritidae + Ulidiidae;ABSENT;https://www.dyntaxa.se/taxon/info/241061;Bofast och reproducerande
241062;;;;Herina paludum;Herina paludum;(Fallén, 1820);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241062;Bofast och reproducerande
241063;;;;Herina palustris;Herina palustris;(Meigen, 1826);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241063;Bofast och reproducerande
241065;;;;Homalocephala albitarsis;Homalocephala albitarsis;Zetterstedt, 1838;Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241065;Bofast och reproducerande
241066;;;;Homalocephala angustata;Homalocephala angustata;(Wahlberg, 1838);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241066;Bofast och reproducerande
241067;;;;Homalocephala apicalis;Homalocephala apicalis;(Wahlberg, 1838);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241067;Bofast och reproducerande
241068;;;;Homalocephala bimaculata;Homalocephala bimaculata;(Wahlberg, 1838);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241068;Bofast och reproducerande
241070;;;;Homalocephala biumbrata;Homalocephala biumbrata;(Wahlberg, 1838);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241070;Bofast och reproducerande
241071;;;;Homalocephala mamaevi;Homalocephala mamaevi;Krivosheina & Krivosheina, 1995;Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241071;Bofast och reproducerande
241072;;;;Melieria crassipennis;Melieria crassipennis;(Fabricius, 1794);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241072;Bofast och reproducerande
241074;;;;Melieria omissa;Melieria omissa;(Meigen, 1826);Tephritidae + Ulidiidae;ABSENT;https://www.dyntaxa.se/taxon/info/241074;Bofast och reproducerande
241077;;;;Otites centralis;Otites centralis;(Fabricius, 1805);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241077;Bofast och reproducerande
241079;;;;Otites lamed;Otites lamed;(Schrank, 1781);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241079;Bofast och reproducerande
241080;;;;Physiphora alceae;Physiphora alceae;(Preyssler, 1791);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241080;Bofast och reproducerande
241081;;;;Pseudotephritis corticalis;Pseudotephritis corticalis;(Loew, 1873);Tephritidae + Ulidiidae;ABSENT;https://www.dyntaxa.se/taxon/info/241081;Bofast och reproducerande
241082;;;;Seioptera vibrans;Seioptera vibrans;(Linnaeus, 1758);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241082;Bofast och reproducerande
241083;;;;Tetanops myopina;Tetanops myopina;Fallén, 1820;Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241083;Bofast och reproducerande
2001340;;;Platystomatidae;;Platystomatidae;;;;https://www.dyntaxa.se/taxon/info/2001340;
241086;;;;Platystoma seminatione;Platystoma seminatione;(Fabricius, 1775);;;https://www.dyntaxa.se/taxon/info/241086;Bofast och reproducerande
241087;;;;Rivellia syngenesiae;Rivellia syngenesiae;(Fabricius, 1781);;;https://www.dyntaxa.se/taxon/info/241087;Bofast och reproducerande
2001341;;;Tephritidae;;Tephritidae;E.Newman, 1834;;;https://www.dyntaxa.se/taxon/info/2001341;
241088;;;;Acidia cognata;Acidia cognata;(Wiedemann, 1817);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241088;Bofast och reproducerande
241089;;;;Acinia corniculata;Acinia corniculata;(Zetterstedt, 1819);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241089;Bofast och reproducerande
241090;;;;Actinoptera discoidea;Actinoptera discoidea;(Fallén, 1814);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241090;Bofast och reproducerande
241091;;;;Actinoptera filaginis;Actinoptera filaginis;(Loew, 1862);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241091;Bofast och reproducerande
241092;;;;Anomoia purmunda;Anomoia purmunda;(Harris, 1780);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241092;Bofast och reproducerande
241093;;;;Campiglossa absinthii;Campiglossa absinthii;(Fabricius, 1805);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241093;Bofast och reproducerande
241094;;;;Campiglossa argyrocephala;Campiglossa argyrocephala;(Loew, 1844);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241094;Bofast och reproducerande
241095;;;;Campiglossa difficilis;Campiglossa difficilis;(Hendel, 1927);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241095;Bofast och reproducerande
241096;;;;Campiglossa grandinata;Campiglossa grandinata;(Rondani, 1870);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241096;Bofast och reproducerande
241097;;;;Campiglossa guttella;Campiglossa guttella;(Rondani, 1870);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241097;Bofast och reproducerande
241098;;;;Campiglossa irrorata;Campiglossa irrorata;(Fallén, 1814);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241098;Bofast och reproducerande
241099;;;;Campiglossa loewiana;Campiglossa loewiana;(Hendel, 1927);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241099;Bofast och reproducerande
241100;;;;Campiglossa misella;Campiglossa misella;(Loew, 1869);Tephritidae + Ulidiidae;ABSENT;https://www.dyntaxa.se/taxon/info/241100;Bofast och reproducerande
241101;;;;Campiglossa plantaginis;Campiglossa plantaginis;(Haliday, 1833);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241101;Bofast och reproducerande
241102;;;;Campiglossa punctella;Campiglossa punctella;(Fallén, 1814);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241102;Bofast och reproducerande
241103;;;;Campiglossa solidaginis;Campiglossa solidaginis;(White, 1986);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241103;Bofast och reproducerande
241104;;;;Ceratitis capitata;Ceratitis capitata;(Wiedemann, 1824);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241104;Bofast och reproducerande
241105;;;;Chaetorellia jaceae;Chaetorellia jaceae;(Robineau-Desvoidy, 1830);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241105;Bofast och reproducerande
241106;;;;Chaetostomella cylindrica;Chaetostomella cylindrica;(Robineau-Desvoidy, 1830);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241106;Bofast och reproducerande
241107;;;;Chetostoma stackelbergi;Chetostoma stackelbergi;(Rohdendorf, 1955);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241107;Bofast och reproducerande
241108;;;;Cornutrypeta spinifrons;Cornutrypeta spinifrons;(Schroeder, 1913);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241108;Bofast och reproducerande
241109;;;;Cornutrypeta superciliata;Cornutrypeta superciliata;(Frey, 1935);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241109;Bofast och reproducerande
241110;;;;Cryptaciura rotundiventris;Cryptaciura rotundiventris;(Fallén, 1814);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241110;Bofast och reproducerande
241111;;;;Dioxyna bidentis;Dioxyna bidentis;(Robineau-Desvoidy, 1830);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241111;Bofast och reproducerande
241112;;;;Dithryca guttularis;Dithryca guttularis;(Meigen, 1826);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241112;Bofast och reproducerande
241113;;;;Ensina sonchi;Ensina sonchi;(Linnaeus, 1767);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241113;Bofast och reproducerande
241114;;;;Euleia heraclei;Euleia heraclei;(Linnaeus, 1758);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241114;Bofast och reproducerande
241115;;;;Euphranta connexa;Euphranta connexa;(Fabricius, 1794);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241115;Bofast och reproducerande
241116;;;;Euphranta toxoneura;Euphranta toxoneura;(Loew, 1846);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241116;Bofast och reproducerande
241117;;;;Eurasimona stigma;Eurasimona stigma;(Loew, 1840);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241117;Bofast och reproducerande
241118;;;;Heringina guttata;Heringina guttata;(Fallén, 1814);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241118;Bofast och reproducerande
241119;;;;Myoleja lucida;Myoleja lucida;(Fallén, 1826);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241119;Bofast och reproducerande
241120;;;;Noeeta pupillata;Noeeta pupillata;(Fallén, 1814);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241120;Bofast och reproducerande
241121;;;;Orellia falcata;Orellia falcata;(Scopoli, 1763);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241121;Bofast och reproducerande
241122;;;;Orellia scorzonerae;Orellia scorzonerae;(Robineau-Desvoidy, 1830);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241122;Bofast och reproducerande
241123;;;;Orellia stictica;Orellia stictica;(Gmelin, 1790);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241123;Bofast och reproducerande
241124;;;;Oxyna flavipennis;Oxyna flavipennis;(Loew, 1844);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241124;Bofast och reproducerande
241125;;;;Oxyna nebulosa;Oxyna nebulosa;(Wiedemann, 1817);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241125;Bofast och reproducerande
241126;;;;Oxyna parietina;Oxyna parietina;(Linnaeus, 1758);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241126;Bofast och reproducerande
241127;;;;Philophylla caesio;Philophylla caesio;(Harris, 1780);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241127;Bofast och reproducerande
241128;;;;Platyparea discoidea;Platyparea discoidea;(Fabricius, 1787);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241128;Bofast och reproducerande
241129;;;;Plioreocepta poeciloptera;Plioreocepta poeciloptera;(Schrank, 1776);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241129;Bofast och reproducerande
241130;;;;Rhagoletis alternata;Rhagoletis alternata;(Fallén, 1814);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241130;Bofast och reproducerande
241131;;;;Rhagoletis batava;Rhagoletis batava;Hering, 1938;Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241131;Bofast och reproducerande
241132;;;;Rhagoletis cerasi;Rhagoletis cerasi;(Linnaeus, 1758);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241132;Bofast och reproducerande
241133;;;;Rhagoletis meigenii;Rhagoletis meigenii;(Loew, 1844);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241133;Bofast och reproducerande
241134;;;;Sphenella marginata;Sphenella marginata;(Fallén, 1814);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241134;Bofast och reproducerande
241136;;;;Tephritis angustipennis;Tephritis angustipennis;(Loew, 1857);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241136;Bofast och reproducerande
241137;;;;Tephritis arnicae;Tephritis arnicae;(Linnaeus, 1758);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241137;Bofast och reproducerande
241138;;;;Tephritis bardanae;Tephritis bardanae;(Schrank, 1803);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241138;Bofast och reproducerande
241139;;;;Tephritis cometa;Tephritis cometa;(Loew, 1840);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241139;Bofast och reproducerande
241140;;;;Tephritis conura;Tephritis conura;(Loew, 1844);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241140;Bofast och reproducerande
241141;;;;Tephritis dilacerata;Tephritis dilacerata;(Loew, 1846);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241141;Bofast och reproducerande
241142;;;;Tephritis dioscurea;Tephritis dioscurea;(Loew, 1856);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241142;Bofast och reproducerande
241143;;;;Tephritis fallax;Tephritis fallax;(Loew, 1844);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241143;Bofast och reproducerande
241144;;;;Tephritis hyoscyami;Tephritis hyoscyami;(Linnaeus, 1758);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241144;Bofast och reproducerande
241145;;;;Tephritis leontodontis;Tephritis leontodontis;(De Geer, 1776);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241145;Bofast och reproducerande
241146;;;;Tephritis neesii;Tephritis neesii;(Meigen, 1830);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241146;Bofast och reproducerande
241147;;;;Tephritis ruralis;Tephritis ruralis;(Loew, 1844);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241147;Bofast och reproducerande
241148;;;;Tephritis vespertina;Tephritis vespertina;(Loew, 1844);Tephritidae + Ulidiidae;ABSENT;https://www.dyntaxa.se/taxon/info/241148;Bofast och reproducerande
6002558;;;;Tephritis formosa;Tephritis formosa;(Loew, 1844);Tephritidae + Ulidiidae;ABSENT;https://www.dyntaxa.se/taxon/info/6002558;Bofast och reproducerande
241149;;;;Terellia ceratocera;Terellia ceratocera;(Hendel, 1913);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241149;Bofast och reproducerande
241150;;;;Terellia plagiata;Terellia plagiata;(Dahlbom, 1850);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241150;Bofast och reproducerande
241151;;;;Terellia tussilaginis;Terellia tussilaginis;(Fabricius, 1775);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241151;Bofast och reproducerande
241152;;;;Terellia colon;Terellia colon;(Meigen, 1826);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241152;Bofast och reproducerande
241153;;;;Terellia ruficauda;Terellia ruficauda;(Fabricius, 1794);Tephritidae + Ulidiidae;present;https://www.dyntaxa.se/taxon/info/241153;Bofast och reproducerande
