"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"86"	"Platyura"	"marginata"	"Meigen, 1804"	"http://dyntaxa.se/taxon/info/264858"	"Dyntaxa"	NA	"Platyura marginata"
"87"	"Macrocera"	"sp."	"Meigen, 1803"	"http://dyntaxa.se/taxon/info/1013662"	"Dyntaxa"	NA	"Macrocera sp."
"88"	"Macrocera"	"anglica"	"Edwards, 1925"	"http://dyntaxa.se/taxon/info/249415"	"Dyntaxa"	NA	"Macrocera anglica"
"89"	"Macrocera"	"angulata"	"Meigen, 1818"	"http://dyntaxa.se/taxon/info/249416"	"Dyntaxa"	NA	"Macrocera angulata"
"90"	"Macrocera"	"centralis"	"Meigen, 1818"	"http://dyntaxa.se/taxon/info/249417"	"Dyntaxa"	NA	"Macrocera centralis"
"91"	"Macrocera"	"fasciata"	"Meigen, 1804"	"http://dyntaxa.se/taxon/info/249418"	"Dyntaxa"	NA	"Macrocera fasciata"
"92"	"Macrocera"	"grandis"	"Lundström, 1912"	"http://dyntaxa.se/taxon/info/249419"	"Dyntaxa"	NA	"Macrocera grandis"
"93"	"Macrocera"	"lutea"	"Meigen, 1804"	"http://dyntaxa.se/taxon/info/249420"	"Dyntaxa"	NA	"Macrocera lutea"
"94"	"Macrocera"	"maculata"	"Meigen, 1818"	"http://dyntaxa.se/taxon/info/249421"	"Dyntaxa"	NA	"Macrocera maculata"
"95"	"Macrocera"	"parva"	"Lundström, 1914"	"http://dyntaxa.se/taxon/info/249422"	"Dyntaxa"	NA	"Macrocera parva"
"96"	"Macrocera"	"phalerata"	"Meigen, 1818"	"http://dyntaxa.se/taxon/info/249423"	"Dyntaxa"	NA	"Macrocera phalerata"
"97"	"Macrocera"	"pilosa"	"Landrock, 1917"	"http://dyntaxa.se/taxon/info/249424"	"Dyntaxa"	NA	"Macrocera pilosa"
"98"	"Macrocera"	"pumilio"	"Loew, 1869"	"http://dyntaxa.se/taxon/info/249425"	"Dyntaxa"	NA	"Macrocera pumilio"
"99"	"Macrocera"	"stigma"	"Curtis, 1837"	"http://dyntaxa.se/taxon/info/249426"	"Dyntaxa"	NA	"Macrocera stigma"
"100"	"Macrocera"	"stigmoides"	"Edwards, 1925"	"http://dyntaxa.se/taxon/info/249427"	"Dyntaxa"	NA	"Macrocera stigmoides"
"101"	"Macrocera"	"summatis"	"Vockeroth, 1976"	"http://dyntaxa.se/taxon/info/249428"	"Dyntaxa"	NA	"Macrocera summatis"
"102"	"Macrocera"	"vittata"	"Meigen, 1830"	"http://dyntaxa.se/taxon/info/249429"	"Dyntaxa"	NA	"Macrocera vittata"
"103"	"Macrocera"	"zetterstedti"	"Lundström, 1914"	"http://dyntaxa.se/taxon/info/249430"	"Dyntaxa"	NA	"Macrocera zetterstedti"
"104"	"Macrocera"	"estonica"	"Landrock, 1924"	"http://dyntaxa.se/taxon/info/264855"	"Dyntaxa"	NA	"Macrocera estonica"
