"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"102"	"Entedon"	"stephanopachi"	"Hedqvist, 1959"	"http://dyntaxa.se/taxon/info/207064"	"Dyntaxa"	"Entedon stephanopachi"
"103"	"Entedon"	"subfumatus"	"Erdös, 1944"	"http://dyntaxa.se/taxon/info/207065"	"Dyntaxa"	"Entedon subfumatus"
"104"	"Entedon"	"tenuitarsis"	"Thomson, 1878"	"http://dyntaxa.se/taxon/info/207066"	"Dyntaxa"	"Entedon tenuitarsis"
"105"	"Entedon"	"tibialis"	"(Nees, 1834)"	"http://dyntaxa.se/taxon/info/207067"	"Dyntaxa"	"Entedon tibialis"
"106"	"Entedon"	"ulmi"	"Erdös, 1954"	"http://dyntaxa.se/taxon/info/207068"	"Dyntaxa"	"Entedon ulmi"
"107"	"Entedon"	"zanara"	"Walker, 1839"	"http://dyntaxa.se/taxon/info/207069"	"Dyntaxa"	"Entedon zanara"
"108"	"Entedon"	"bicolor"	"Dalman, 1820"	"http://dyntaxa.se/taxon/info/251208"	"Dyntaxa"	"Entedon bicolor"
"109"	"Entedon"	"leucopus"	"Dalman, 1820"	"http://dyntaxa.se/taxon/info/251209"	"Dyntaxa"	"Entedon leucopus"
"110"	"Entedon"	"sparetus"	"Walker, 1839"	"http://dyntaxa.se/taxon/info/251212"	"Dyntaxa"	"Entedon sparetus"
"111"	"Entedonastichus"	"sp."	"Girault, 1920"	"http://dyntaxa.se/taxon/info/1002043"	"Dyntaxa"	"Entedonastichus sp."
"112"	"Euderomphale"	"sp."	"Girault, 1916"	"http://dyntaxa.se/taxon/info/1002044"	"Dyntaxa"	"Euderomphale sp."
"113"	"Euderomphale"	"callunae"	"Erdös, 1966"	"http://dyntaxa.se/taxon/info/207071"	"Dyntaxa"	"Euderomphale callunae"
"114"	"Euderomphale"	"cerris"	"Erdös, 1961"	"http://dyntaxa.se/taxon/info/207072"	"Dyntaxa"	"Euderomphale cerris"
"115"	"Euderomphale"	"chelidonii"	"Erdös, 1966"	"http://dyntaxa.se/taxon/info/207073"	"Dyntaxa"	"Euderomphale chelidonii"
"116"	"Euderomphale"	"secreta"	"Huldén, 1986"	"http://dyntaxa.se/taxon/info/207074"	"Dyntaxa"	"Euderomphale secreta"
"117"	"Holcopelte"	"sp."	"Förster, 1856"	"http://dyntaxa.se/taxon/info/1002049"	"Dyntaxa"	"Holcopelte sp."
"118"	"Holcopelte"	"obscura"	"(Förster, 1841)"	"http://dyntaxa.se/taxon/info/207089"	"Dyntaxa"	"Holcopelte obscura"
"119"	"Holcopelte"	"sulciscuta"	"(Thomson, 1878)"	"http://dyntaxa.se/taxon/info/207090"	"Dyntaxa"	"Holcopelte sulciscuta"
"120"	"Ionympha"	"sp."	"Graham, 1959"	"http://dyntaxa.se/taxon/info/1002052"	"Dyntaxa"	"Ionympha sp."
"121"	"Ionympha"	"carne"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207095"	"Dyntaxa"	"Ionympha carne"
"122"	"Ionympha"	"ochus"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207096"	"Dyntaxa"	"Ionympha ochus"
"123"	"Mestocharis"	"sp."	"Förster, 1878"	"http://dyntaxa.se/taxon/info/1002055"	"Dyntaxa"	"Mestocharis sp."
"124"	"Mestocharis"	"bimacularis"	"(Dalman, 1820)"	"http://dyntaxa.se/taxon/info/207099"	"Dyntaxa"	"Mestocharis bimacularis"
"125"	"Omphale"	"sp."	"Haliday, 1833"	"http://dyntaxa.se/taxon/info/1002062"	"Dyntaxa"	"Omphale sp."
"126"	"Omphale"	"acamas"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207131"	"Dyntaxa"	"Omphale acamas"
"127"	"Omphale"	"admirabilis"	"(Westwood, 1833)"	"http://dyntaxa.se/taxon/info/207132"	"Dyntaxa"	"Omphale admirabilis"
"128"	"Omphale"	"aethiops"	"Graham, 1963"	"http://dyntaxa.se/taxon/info/207133"	"Dyntaxa"	"Omphale aethiops"
"129"	"Omphale"	"aetius"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207134"	"Dyntaxa"	"Omphale aetius"
"130"	"Omphale"	"betulicola"	"Graham, 1963"	"http://dyntaxa.se/taxon/info/207135"	"Dyntaxa"	"Omphale betulicola"
"131"	"Omphale"	"brevis"	"Graham, 1963"	"http://dyntaxa.se/taxon/info/207136"	"Dyntaxa"	"Omphale brevis"
"132"	"Omphale"	"chryseis"	"Graham, 1963"	"http://dyntaxa.se/taxon/info/207137"	"Dyntaxa"	"Omphale chryseis"
"133"	"Omphale"	"clymene"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207138"	"Dyntaxa"	"Omphale clymene"
"134"	"Omphale"	"clypealis"	"(Thomson, 1878)"	"http://dyntaxa.se/taxon/info/207139"	"Dyntaxa"	"Omphale clypealis"
"135"	"Omphale"	"coilus"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207140"	"Dyntaxa"	"Omphale coilus"
"136"	"Omphale"	"connectens"	"Graham, 1963"	"http://dyntaxa.se/taxon/info/207141"	"Dyntaxa"	"Omphale connectens"
"137"	"Omphale"	"epaphus"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207142"	"Dyntaxa"	"Omphale epaphus"
"138"	"Omphale"	"grahami"	"Gijswijt, 1976"	"http://dyntaxa.se/taxon/info/207143"	"Dyntaxa"	"Omphale grahami"
"139"	"Omphale"	"isander"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207144"	"Dyntaxa"	"Omphale isander"
"140"	"Omphale"	"lugens"	"(Nees, 1834)"	"http://dyntaxa.se/taxon/info/207145"	"Dyntaxa"	"Omphale lugens"
"141"	"Omphale"	"matrana"	"Erdös, 1954"	"http://dyntaxa.se/taxon/info/207146"	"Dyntaxa"	"Omphale matrana"
"142"	"Omphale"	"phaola"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207147"	"Dyntaxa"	"Omphale phaola"
"143"	"Omphale"	"phruron"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207148"	"Dyntaxa"	"Omphale phruron"
"144"	"Omphale"	"radialis"	"(Thomson, 1878)"	"http://dyntaxa.se/taxon/info/207149"	"Dyntaxa"	"Omphale radialis"
"145"	"Omphale"	"rubigus"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207150"	"Dyntaxa"	"Omphale rubigus"
"146"	"Omphale"	"salicis"	"(Haliday, 1833)"	"http://dyntaxa.se/taxon/info/207151"	"Dyntaxa"	"Omphale salicis"
"147"	"Omphale"	"telephe"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207152"	"Dyntaxa"	"Omphale telephe"
"148"	"Omphale"	"theana"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207153"	"Dyntaxa"	"Omphale theana"
"149"	"Omphale"	"varipes"	"(Thomson, 1878)"	"http://dyntaxa.se/taxon/info/207154"	"Dyntaxa"	"Omphale varipes"
"150"	"Omphale"	"versicolor"	"(Nees, 1834)"	"http://dyntaxa.se/taxon/info/207155"	"Dyntaxa"	"Omphale versicolor"
"151"	"Omphale"	"microstoma"	"(Graham, 1963)"	"http://dyntaxa.se/taxon/info/251214"	"Dyntaxa"	"Omphale microstoma"
"152"	"Pediobius"	"sp."	"Walker, 1846"	"http://dyntaxa.se/taxon/info/1002065"	"Dyntaxa"	"Pediobius sp."
"153"	"Pediobius"	"alaspharus"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207164"	"Dyntaxa"	"Pediobius alaspharus"
"154"	"Pediobius"	"alcaeus"	"(Walker, 1839)"	"http://dyntaxa.se/taxon/info/207165"	"Dyntaxa"	"Pediobius alcaeus"
"155"	"Pediobius"	"brachycerus"	"(Thomson, 1878)"	"http://dyntaxa.se/taxon/info/207166"	"Dyntaxa"	"Pediobius brachycerus"
"156"	"Pediobius"	"bruchicida"	"(Rondani, 1872)"	"http://dyntaxa.se/taxon/info/207167"	"Dyntaxa"	"Pediobius bruchicida"
