"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"71"	"Trigonometopus"	"frontalis"	"(Meigen, 1830)"	"urn:lsid:dyntaxa.se:Taxon:241231"	NA	"Dyntaxa"	"Trigonometopus frontalis"
"72"	"Sapromyzosoma"	"laevatrispina"	"(Carles-Tolra, 1992)"	"http://www.faunaeur.org/full_results.php?id=62198"	"apparently new to Sweden"	"Fauna Europaea"	"Sapromyzosoma laevatrispina"
"73"	"Sapromyza"	"schnabli"	"Papp, 1987"	"http://www.faunaeur.org/full_results.php?id=62184"	"apparently new to Sweden"	"Fauna Europaea"	"Sapromyza schnabli"
"74"	"Lauxania"	"albomaculata"	"Strobl, 1909"	"http://www.faunaeur.org/full_results.php?id=62071"	"apparently new to Sweden"	"Fauna Europaea"	"Lauxania albomaculata"
"75"	"Calliopum"	"geniculatum"	"(Fabricius, 1805)"	"http://www.faunaeur.org/full_results.php?id=62024"	"apparently new to Sweden"	"Fauna Europaea"	"Calliopum geniculatum"
"76"	"Meiosimyza"	"sp."	"Hendel, 1925"	"http://en.wikipedia.org/wiki/Meiosimyza"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"Wikipedia"	"Meiosimyza sp."
"77"	"Meiosimyza"	"affinis"	"(Zetterstedt, 1847)"	"http://eol.org/pages/22023200/overview"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"Encyclopedia of Life"	"Meiosimyza affinis"
"78"	"Meiosimyza"	"decempunctata"	"(Fallén, 1820)"	"http://eol.org/pages/22023205/overview"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"Encyclopedia of Life"	"Meiosimyza decempunctata"
"79"	"Meiosimyza"	"decipiens"	"(Loew, 1847)"	"http://eol.org/pages/22023206/overview"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"Encyclopedia of Life"	"Meiosimyza decipiens"
"80"	"Meiosimyza"	"illota"	"(Loew, 1847)"	"http://eol.org/pages/22023208/overview"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"Encyclopedia of Life"	"Meiosimyza illota"
"81"	"Meiosimyza"	"laeta"	"(Zetterstedt, 1838)"	"http://eol.org/pages/22023209/overview"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"Encyclopedia of Life"	"Meiosimyza laeta"
"82"	"Meiosimyza"	"mihalyii"	"(Papp, 1978)"	"http://eol.org/pages/22023210/overview"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"Encyclopedia of Life"	"Meiosimyza mihalyii"
"83"	"Meiosimyza"	"platycephala"	"(Loew, 1847)"	"http://eol.org/pages/22023214/overview"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"Encyclopedia of Life"	"Meiosimyza platycephala"
"84"	"Meiosimyza"	"rorida"	"(Fallén, 1820)"	"http://eol.org/pages/22023192/overview"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"Encyclopedia of Life"	"Meiosimyza rorida"
"85"	"Meiosimyza"	"subfasciata"	"(Zetterstedt, 1838)"	"http://eol.org/pages/22023216/overview"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"Encyclopedia of Life"	"Meiosimyza subfasciata"
"86"	"Pseudolyciella"	"sp."	"Shatalkin, 2000"	"https://data.nbn.org.uk/Taxa/NHMSYS0000079344"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"National Biodiversity Network, UK"	"Pseudolyciella sp."
"87"	"Pseudolyciella"	"stylata"	"(Papp, 1978)"	"ttps://data.nbn.org.uk/Taxa/NBNSYS0100004916"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"National Biodiversity Network, UK"	"Pseudolyciella stylata"
"88"	"Pseudolyciella"	"pallidiventris"	"(Fallén, 1820)"	"https://data.nbn.org.uk/Taxa/NBNSYS0100004915"	"taxonomist (VN) apparently has more updated taxonomy than Dyntaxa"	"National Biodiversity Network, UK"	"Pseudolyciella pallidiventris"
