"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"105"	"Apophua"	"cicatricosa"	"(Ratzeburg, 1848)"	"https://www.dyntaxa.se/taxon/info/254044"	"Dyntaxa"	"Apophua cicatricosa"
"106"	"Apophua"	"evanescens"	"(Ratzeburg, 1848)"	"https://www.dyntaxa.se/taxon/info/254045"	"Dyntaxa"	"Apophua evanescens"
"107"	"Apophua"	"genalis"	"(Möller, 1883)"	"https://www.dyntaxa.se/taxon/info/254046"	"Dyntaxa"	"Apophua genalis"
"108"	"Glypta"	"sp."	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/1014551"	"Dyntaxa"	"Glypta sp."
"109"	"Glypta"	"bifoveolata"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254047"	"Dyntaxa"	"Glypta bifoveolata"
"110"	"Glypta"	"brevipetiolata"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/254048"	"Dyntaxa"	"Glypta brevipetiolata"
"111"	"Glypta"	"caudata"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/254049"	"Dyntaxa"	"Glypta caudata"
"112"	"Glypta"	"ceratites"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254050"	"Dyntaxa"	"Glypta ceratites"
"113"	"Glypta"	"consimilis"	"Holmgren, 1860"	"https://www.dyntaxa.se/taxon/info/254051"	"Dyntaxa"	"Glypta consimilis"
"114"	"Glypta"	"cylindrator"	"(Fabricius, 1787)"	"https://www.dyntaxa.se/taxon/info/254052"	"Dyntaxa"	"Glypta cylindrator"
"115"	"Glypta"	"dentifera"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/254053"	"Dyntaxa"	"Glypta dentifera"
"116"	"Glypta"	"elongata"	"Holmgren, 1860"	"https://www.dyntaxa.se/taxon/info/254054"	"Dyntaxa"	"Glypta elongata"
"117"	"Glypta"	"ophthalmus"	"Kriechbaumer, 1887"	"https://www.dyntaxa.se/taxon/info/254055"	"Dyntaxa"	"Glypta ophthalmus"
"118"	"Glypta"	"extincta"	"Ratzeburg, 1852"	"https://www.dyntaxa.se/taxon/info/254056"	"Dyntaxa"	"Glypta extincta"
"119"	"Glypta"	"femorator"	"Desvignes, 1856"	"https://www.dyntaxa.se/taxon/info/254057"	"Dyntaxa"	"Glypta femorator"
"120"	"Glypta"	"fronticornis"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254058"	"Dyntaxa"	"Glypta fronticornis"
"121"	"Glypta"	"haesitator"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254059"	"Dyntaxa"	"Glypta haesitator"
"122"	"Glypta"	"heterocera"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/254060"	"Dyntaxa"	"Glypta heterocera"
"123"	"Glypta"	"incisa"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254061"	"Dyntaxa"	"Glypta incisa"
"124"	"Glypta"	"lapponica"	"Holmgren, 1860"	"https://www.dyntaxa.se/taxon/info/254062"	"Dyntaxa"	"Glypta lapponica"
"125"	"Glypta"	"mensurator"	"(Fabricius, 1775)"	"https://www.dyntaxa.se/taxon/info/254063"	"Dyntaxa"	"Glypta mensurator"
"126"	"Glypta"	"microcera"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/254064"	"Dyntaxa"	"Glypta microcera"
"127"	"Glypta"	"monoceros"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254065"	"Dyntaxa"	"Glypta monoceros"
"128"	"Glypta"	"nigricornis"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/254066"	"Dyntaxa"	"Glypta nigricornis"
"129"	"Glypta"	"nigrina"	"Desvignes, 1856"	"https://www.dyntaxa.se/taxon/info/254067"	"Dyntaxa"	"Glypta nigrina"
"130"	"Glypta"	"nigroplica"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/254068"	"Dyntaxa"	"Glypta nigroplica"
"131"	"Glypta"	"parvicaudata"	"Bridgman, 1889"	"https://www.dyntaxa.se/taxon/info/254069"	"Dyntaxa"	"Glypta parvicaudata"
"132"	"Glypta"	"pedata"	"Desvignes, 1856"	"https://www.dyntaxa.se/taxon/info/254070"	"Dyntaxa"	"Glypta pedata"
"133"	"Glypta"	"pictipes"	"Taschenberg, 1863"	"https://www.dyntaxa.se/taxon/info/254071"	"Dyntaxa"	"Glypta pictipes"
"134"	"Glypta"	"resinanae"	"Hartig, 1838"	"https://www.dyntaxa.se/taxon/info/254072"	"Dyntaxa"	"Glypta resinanae"
"135"	"Glypta"	"salicis"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/254073"	"Dyntaxa"	"Glypta salicis"
"136"	"Glypta"	"salsolicola"	"Schmiedeknecht, 1907"	"https://www.dyntaxa.se/taxon/info/254074"	"Dyntaxa"	"Glypta salsolicola"
"137"	"Glypta"	"scalaris"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254075"	"Dyntaxa"	"Glypta scalaris"
"138"	"Glypta"	"schneideri"	"Krieger, 1897"	"https://www.dyntaxa.se/taxon/info/254076"	"Dyntaxa"	"Glypta schneideri"
"139"	"Glypta"	"sculpturata"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254077"	"Dyntaxa"	"Glypta sculpturata"
"140"	"Glypta"	"scutellaris"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/254078"	"Dyntaxa"	"Glypta scutellaris"
"141"	"Glypta"	"similis"	"Bridgman, 1886"	"https://www.dyntaxa.se/taxon/info/254079"	"Dyntaxa"	"Glypta similis"
"142"	"Glypta"	"tenuicornis"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/254080"	"Dyntaxa"	"Glypta tenuicornis"
"143"	"Glypta"	"teres"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254081"	"Dyntaxa"	"Glypta teres"
"144"	"Glypta"	"trochanterata"	"Bridgman, 1886"	"https://www.dyntaxa.se/taxon/info/254082"	"Dyntaxa"	"Glypta trochanterata"
"145"	"Glypta"	"varicoxa"	"Thomson, 1889"	"https://www.dyntaxa.se/taxon/info/254083"	"Dyntaxa"	"Glypta varicoxa"
"146"	"Glypta"	"vulnerator"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254084"	"Dyntaxa"	"Glypta vulnerator"
"147"	"Teleutaea"	"sp."	"Förster, 1869"	"https://www.dyntaxa.se/taxon/info/1014552"	"Dyntaxa"	"Teleutaea sp."
"148"	"Teleutaea"	"brischkei"	"(Holmgren, 1860)"	"https://www.dyntaxa.se/taxon/info/254085"	"Dyntaxa"	"Teleutaea brischkei"
"149"	"Teleutaea"	"striata"	"(Gravenhorst, 1829)"	"https://www.dyntaxa.se/taxon/info/254086"	"Dyntaxa"	"Teleutaea striata"
"150"	"Exetastes"	"alpius"	"(Heinrich 1952)"	"urn:lsid:faunaeur.org:taxname:336069"	"Fauna Europaea"	"Exetastes alpius"
