"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"89"	"Dicraeus"	"vallaris"	"Collins, 1947"	"http://dyntaxa.se/taxon/info/242333"	"Dyntaxa"	"Dicraeus vallaris"
"90"	"Diplotoxa"	"sp."	"Loew 1863"	"urn:lsid:faunaeur.org:taxname:60803"	"Fauna Europaea"	"Diplotoxa sp."
"91"	"Diplotoxa"	"messoria"	"(Fallén, 1820)"	"http://dyntaxa.se/taxon/info/242334"	"Dyntaxa"	"Diplotoxa messoria"
"92"	"Diplotoxoides"	"sp."	"Andersson 1977"	"urn:lsid:faunaeur.org:taxname:60805"	"Fauna Europaea"	"Diplotoxoides sp."
"93"	"Diplotoxoides"	"dalmatina"	"(Strobl, 1900)"	"http://dyntaxa.se/taxon/info/242335"	"Dyntaxa"	"Diplotoxoides dalmatina"
"94"	"Elachiptera"	"sp."	"Macquart 1835"	"urn:lsid:faunaeur.org:taxname:60807"	"Fauna Europaea"	"Elachiptera sp."
"95"	"Elachiptera"	"brevipennis"	"(Meigen, 1830)"	"http://dyntaxa.se/taxon/info/242336"	"Dyntaxa"	"Elachiptera brevipennis"
"96"	"Elachiptera"	"cornuta"	"(Fallén, 1820)"	"http://dyntaxa.se/taxon/info/242337"	"Dyntaxa"	"Elachiptera cornuta"
"97"	"Elachiptera"	"diastema"	"Collin, 1946"	"http://dyntaxa.se/taxon/info/242338"	"Dyntaxa"	"Elachiptera diastema"
"98"	"Elachiptera"	"megaspis"	"(Loew, 1858)"	"http://dyntaxa.se/taxon/info/242339"	"Dyntaxa"	"Elachiptera megaspis"
"99"	"Elachiptera"	"scrobiculata"	"(Strobl, 1901)"	"http://dyntaxa.se/taxon/info/242340"	"Dyntaxa"	"Elachiptera scrobiculata"
"100"	"Elachiptera"	"tuberculifera"	"(Corti, 1909)"	"http://dyntaxa.se/taxon/info/242341"	"Dyntaxa"	"Elachiptera tuberculifera"
