"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"126"	"Trichiosoma"	"tibiale"	"Stephens, 1835"	"https://www.dyntaxa.se/taxon/info/249030"	NA	"Dyntaxa"	"Trichiosoma tibiale"
"127"	"Trichiosoma"	"pusillum"	"Stephens, 1835"	"https://www.dyntaxa.se/taxon/info/249031"	NA	"Dyntaxa"	"Trichiosoma pusillum"
"128"	"Trichiosoma"	"nigricoma"	"Konow, 1906"	"https://www.dyntaxa.se/taxon/info/249033"	NA	"Dyntaxa"	"Trichiosoma nigricoma"
"129"	"Trichiosoma"	"crassum"	"Kirby, 1882"	"https://www.dyntaxa.se/taxon/info/249034"	NA	"Dyntaxa"	"Trichiosoma crassum"
"130"	"Trichiosoma"	"malaisei"	"Saarinen, 1950"	"https://www.dyntaxa.se/taxon/info/249035"	NA	"Dyntaxa"	"Trichiosoma malaisei"
"131"	"Trichiosoma"	"sibiricum"	"Gussakovskij, 1947"	"https://www.dyntaxa.se/taxon/info/249036"	NA	"Dyntaxa"	"Trichiosoma sibiricum"
"132"	"Trichiosoma"	"villosum"	"(Motschulsky, 1860)"	"https://www.dyntaxa.se/taxon/info/249037"	NA	"Dyntaxa"	"Trichiosoma villosum"
"133"	"Trichiosoma"	"laterale"	"Leach, 1817"	"https://www.dyntaxa.se/taxon/info/249038"	NA	"Dyntaxa"	"Trichiosoma laterale"
"134"	"Trichiosoma"	"vitellina"	"(Linnaeus, 1760)"	"https://www.dyntaxa.se/taxon/info/249039"	NA	"Dyntaxa"	"Trichiosoma vitellina"
"135"	"Trichiosoma"	"scalesii"	"Leach, 1817"	"https://www.dyntaxa.se/taxon/info/249040"	NA	"Dyntaxa"	"Trichiosoma scalesii"
"136"	"Trichiosoma"	"kontuniemii"	"Saarinen, 1950"	"https://www.dyntaxa.se/taxon/info/249041"	NA	"Dyntaxa"	"Trichiosoma kontuniemii"
"137"	"Trichiosoma"	"aenescens"	"Gussakovskij, 1947"	"https://www.dyntaxa.se/taxon/info/249042"	NA	"Dyntaxa"	"Trichiosoma aenescens"
"138"	"Trichiosoma"	"sorbi"	"Hartig, 1840"	"https://www.dyntaxa.se/taxon/info/249043"	NA	"Dyntaxa"	"Trichiosoma sorbi"
"139"	"Trichiosoma"	"nanae"	"Vikberg & Viitasaari, 1991"	"https://www.dyntaxa.se/taxon/info/261301"	NA	"Dyntaxa"	"Trichiosoma nanae"
"140"	"Trichiosoma"	"latreillii"	"Leach, 1817"	"https://www.dyntaxa.se/taxon/info/267322"	NA	"Dyntaxa"	"Trichiosoma latreillii"
"141"	"Trichiosoma"	"sylvaticum"	"Leach, 1817"	"https://www.dyntaxa.se/taxon/info/6006791"	NA	"Dyntaxa"	"Trichiosoma sylvaticum"
"142"	"Cimbex"	"sp."	"Olivier, 1791"	"https://www.dyntaxa.se/taxon/info/1013559"	NA	"Dyntaxa"	"Cimbex sp."
"143"	"Cimbex"	"femoratus"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/249023"	NA	"Dyntaxa"	"Cimbex femoratus"
"144"	"Cimbex"	"luteus"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/249024"	NA	"Dyntaxa"	"Cimbex luteus"
"145"	"Cimbex"	"connatus"	"(Schrank, 1776)"	"https://www.dyntaxa.se/taxon/info/249026"	NA	"Dyntaxa"	"Cimbex connatus"
"146"	"Cimbex"	"fagi"	"Zaddach, 1863"	"https://www.dyntaxa.se/taxon/info/261299"	NA	"Dyntaxa"	"Cimbex fagi"
"147"	"Cimbex"	"quadrimaculatus"	"(O. F. Müller, 1766)"	"https://www.dyntaxa.se/taxon/info/261300"	NA	"Dyntaxa"	"Cimbex quadrimaculatus"
"148"	"Diprionidae"	"sp."	"Rohwer, 1910"	"https://www.dyntaxa.se/taxon/info/2001125"	NA	"Dyntaxa"	"Diprionidae sp."
"149"	"Monoctenus"	"sp."	"Dahlbom, 1835"	"https://www.dyntaxa.se/taxon/info/1013572"	NA	"Dyntaxa"	"Monoctenus sp."
"150"	"Monoctenus"	"juniperi"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/249055"	NA	"Dyntaxa"	"Monoctenus juniperi"
"151"	"Monoctenus"	"obscuratus"	"(Hartig, 1837)"	"https://www.dyntaxa.se/taxon/info/249056"	NA	"Dyntaxa"	"Monoctenus obscuratus"
"152"	"Monoctenus"	"subconstrictus"	"Thomson, 1871"	"https://www.dyntaxa.se/taxon/info/261407"	NA	"Dyntaxa"	"Monoctenus subconstrictus"
"153"	"Microdiprion"	"sp."	"Enslin, 1914"	"https://www.dyntaxa.se/taxon/info/1013573"	NA	"Dyntaxa"	"Microdiprion sp."
"154"	"Microdiprion"	"pallipes"	"(Fallén, 1808)"	"https://www.dyntaxa.se/taxon/info/249058"	NA	"Dyntaxa"	"Microdiprion pallipes"
"155"	"Microdiprion"	"fuscipennis"	"(Forsius, 1911)"	"https://www.dyntaxa.se/taxon/info/249059"	NA	"Dyntaxa"	"Microdiprion fuscipennis"
"156"	"Neodiprion"	"sp."	"Rohwer, 1918"	"https://www.dyntaxa.se/taxon/info/1013574"	NA	"Dyntaxa"	"Neodiprion sp."
"157"	"Neodiprion"	"sertifer"	"(Geoffroy, 1785)"	"https://www.dyntaxa.se/taxon/info/249060"	NA	"Dyntaxa"	"Neodiprion sertifer"
"158"	"Macrodiprion"	"sp."	"Enslin, 1914"	"https://www.dyntaxa.se/taxon/info/1013575"	NA	"Dyntaxa"	"Macrodiprion sp."
"159"	"Macrodiprion"	"nemoralis"	"(Enslin, 1917)"	"https://www.dyntaxa.se/taxon/info/249061"	NA	"Dyntaxa"	"Macrodiprion nemoralis"
"160"	"Diprion"	"sp."	"Schrank, 1802"	"https://www.dyntaxa.se/taxon/info/1013576"	NA	"Dyntaxa"	"Diprion sp."
"161"	"Diprion"	"pini"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/261408"	NA	"Dyntaxa"	"Diprion pini"
"162"	"Diprion"	"similis"	"(Hartig, 1836)"	"https://www.dyntaxa.se/taxon/info/261409"	NA	"Dyntaxa"	"Diprion similis"
"163"	"Gilpinia"	"sp."	"Benson, 1939"	"https://www.dyntaxa.se/taxon/info/1013577"	NA	"Dyntaxa"	"Gilpinia sp."
"164"	"Gilpinia"	"abieticola"	"(Dalla Torre, 1894)"	"https://www.dyntaxa.se/taxon/info/261410"	NA	"Dyntaxa"	"Gilpinia abieticola"
"165"	"Gilpinia"	"catocala"	"(Snellen van Vollenhoven, 1858)"	"https://www.dyntaxa.se/taxon/info/261411"	NA	"Dyntaxa"	"Gilpinia catocala"
"166"	"Gilpinia"	"fennica"	"(Forsius, 1911)"	"https://www.dyntaxa.se/taxon/info/261412"	NA	"Dyntaxa"	"Gilpinia fennica"
"167"	"Gilpinia"	"frutetorum"	"(Fabricius, 1793)"	"https://www.dyntaxa.se/taxon/info/261413"	NA	"Dyntaxa"	"Gilpinia frutetorum"
"168"	"Gilpinia"	"hercyniae"	"(Hartig, 1837)"	"https://www.dyntaxa.se/taxon/info/261414"	NA	"Dyntaxa"	"Gilpinia hercyniae"
