"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"128"	"Kleidotoma"	"sp."	"Westwood, 1833"	"urn:lsid:dyntaxa.se:Taxon:1014241"	NA	NA	"Kleidotoma sp."
"129"	"Kleidotoma"	"adversa"	"Belizin, 1964"	"urn:lsid:dyntaxa.se:Taxon:252527"	NA	NA	"Kleidotoma adversa"
"130"	"Kleidotoma"	"affinis"	"Cameron, 1889"	"urn:lsid:dyntaxa.se:Taxon:252528"	NA	NA	"Kleidotoma affinis"
"131"	"Kleidotoma"	"albipennis"	"Thomson, 1862"	"urn:lsid:dyntaxa.se:Taxon:252529"	NA	NA	"Kleidotoma albipennis"
"132"	"Kleidotoma"	"antennata"	"(Giraud, 1860)"	"urn:lsid:dyntaxa.se:Taxon:252530"	NA	NA	"Kleidotoma antennata"
"133"	"Kleidotoma"	"bicolor"	"(Giraud, 1860)"	"urn:lsid:dyntaxa.se:Taxon:252531"	NA	NA	"Kleidotoma bicolor"
"134"	"Kleidotoma"	"brevicornis"	"Thomson, 1862"	"urn:lsid:dyntaxa.se:Taxon:252532"	NA	NA	"Kleidotoma brevicornis"
"135"	"Kleidotoma"	"caledonica"	"Cameron, 1889"	"urn:lsid:dyntaxa.se:Taxon:252533"	NA	NA	"Kleidotoma caledonica"
"136"	"Kleidotoma"	"ciliaris"	"(Zetterstedt, 1840)"	"urn:lsid:dyntaxa.se:Taxon:252534"	NA	NA	"Kleidotoma ciliaris"
"137"	"Kleidotoma"	"dolichocera"	"Thomson, 1877"	"urn:lsid:dyntaxa.se:Taxon:252535"	NA	NA	"Kleidotoma dolichocera"
"138"	"Kleidotoma"	"filicornis"	"Cameron, 1889"	"urn:lsid:dyntaxa.se:Taxon:252536"	NA	NA	"Kleidotoma filicornis"
"139"	"Kleidotoma"	"formicaria"	"(Kieffer, 1904)"	"urn:lsid:dyntaxa.se:Taxon:252537"	NA	NA	"Kleidotoma formicaria"
"140"	"Kleidotoma"	"geniculata"	"(Hartig, 1840)"	"urn:lsid:dyntaxa.se:Taxon:252538"	NA	NA	"Kleidotoma geniculata"
"141"	"Kleidotoma"	"gracilicornis"	"Cameron, 1889"	"urn:lsid:dyntaxa.se:Taxon:252539"	NA	NA	"Kleidotoma gracilicornis"
"142"	"Kleidotoma"	"gryphus"	"Thomson, 1862"	"urn:lsid:dyntaxa.se:Taxon:252540"	NA	NA	"Kleidotoma gryphus"
"143"	"Kleidotoma"	"halophila"	"Thomson, 1862"	"urn:lsid:dyntaxa.se:Taxon:252541"	NA	NA	"Kleidotoma halophila"
"144"	"Kleidotoma"	"heterotoma"	"Thomson, 1862"	"urn:lsid:dyntaxa.se:Taxon:252542"	NA	NA	"Kleidotoma heterotoma"
"145"	"Kleidotoma"	"hexatoma"	"Thomson, 1862"	"urn:lsid:dyntaxa.se:Taxon:252543"	NA	NA	"Kleidotoma hexatoma"
"146"	"Kleidotoma"	"inustipennis"	"(Förster, 1869)"	"urn:lsid:dyntaxa.se:Taxon:252544"	NA	NA	"Kleidotoma inustipennis"
"147"	"Kleidotoma"	"longicornis"	"Cameron, 1889"	"urn:lsid:dyntaxa.se:Taxon:252545"	NA	NA	"Kleidotoma longicornis"
"148"	"Kleidotoma"	"longipennis"	"Cameron, 1889"	"urn:lsid:dyntaxa.se:Taxon:252546"	NA	NA	"Kleidotoma longipennis"
"149"	"Kleidotoma"	"maritima"	"Thomson, 1862"	"urn:lsid:dyntaxa.se:Taxon:252547"	NA	NA	"Kleidotoma maritima"
"150"	"Kleidotoma"	"marshalli"	"Cameron, 1889"	"urn:lsid:dyntaxa.se:Taxon:252548"	NA	NA	"Kleidotoma marshalli"
"151"	"Kleidotoma"	"micuisa"	"Belizin, 1966"	"urn:lsid:dyntaxa.se:Taxon:252549"	NA	NA	"Kleidotoma micuisa"
"152"	"Kleidotoma"	"myrmecophila"	"Kieffer, 1908"	"urn:lsid:dyntaxa.se:Taxon:252550"	NA	NA	"Kleidotoma myrmecophila"
"153"	"Kleidotoma"	"nigra"	"(Hartig, 1840)"	"urn:lsid:dyntaxa.se:Taxon:252551"	NA	NA	"Kleidotoma nigra"
"154"	"Kleidotoma"	"picipes"	"Cameron, 1886"	"urn:lsid:dyntaxa.se:Taxon:252552"	NA	NA	"Kleidotoma picipes"
"155"	"Kleidotoma"	"pentatoma"	"Thomson, 1862"	"urn:lsid:dyntaxa.se:Taxon:252553"	NA	NA	"Kleidotoma pentatoma"
