"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"1579"	"Laodamia"	"faecella"	"(Zeller, 1839)"	"http://dyntaxa.se/taxon/info/215333"	"Dyntaxa"	NA	"Laodamia faecella"
"1580"	"Episcythrastis"	"sp."	"Meyrick 1937"	"http://dyntaxa.se/taxon/info/1009922"	"Dyntaxa"	NA	"Episcythrastis sp."
"1581"	"Episcythrastis"	"tetricella"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215351"	"Dyntaxa"	NA	"Episcythrastis tetricella"
"1582"	"Salebriopsis"	"sp."	"Hannemann, 1965"	"http://dyntaxa.se/taxon/info/1013367"	"Dyntaxa"	NA	"Salebriopsis sp."
"1583"	"Salebriopsis"	"albicilla"	"(Herrich-Schäffer, 1849)"	"http://dyntaxa.se/taxon/info/248318"	"Dyntaxa"	NA	"Salebriopsis albicilla"
"1584"	"Sclerocona"	"sp."	"Meyrick, 1890"	"http://dyntaxa.se/taxon/info/1013368"	"Dyntaxa"	NA	"Sclerocona sp."
"1585"	"Sclerocona"	"acutella"	"(Eversmann, 1842)"	"http://dyntaxa.se/taxon/info/248320"	"Dyntaxa"	NA	"Sclerocona acutella"
"1586"	"Psorosa"	"sp."	"Zeller, 1846"	"http://dyntaxa.se/taxon/info/1016563"	"Dyntaxa"	NA	"Psorosa sp."
"1587"	"Psorosa"	"nucleolella"	"(Möschler, 1866)"	"http://dyntaxa.se/taxon/info/264894"	"Dyntaxa"	NA	"Psorosa nucleolella"
"1588"	"Thyatira"	"sp."	"Ochsenheimer, 1816"	"http://dyntaxa.se/taxon/info/1004113"	"Dyntaxa"	NA	"Thyatira sp."
"1589"	"Thyatira"	"batis"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215525"	"Dyntaxa"	NA	"Thyatira batis"
"1590"	"Habrosyne"	"sp."	"Hübner, 1821"	"http://dyntaxa.se/taxon/info/1004114"	"Dyntaxa"	NA	"Habrosyne sp."
"1591"	"Habrosyne"	"pyritoides"	"(Hufnagel, 1766)"	"http://dyntaxa.se/taxon/info/215526"	"Dyntaxa"	NA	"Habrosyne pyritoides"
"1592"	"Tethea"	"sp."	"Ochsenheimer, 1816"	"http://dyntaxa.se/taxon/info/1004115"	"Dyntaxa"	NA	"Tethea sp."
"1593"	"Tethea"	"ocularis"	"(Linnaeus, 1767)"	"http://dyntaxa.se/taxon/info/215527"	"Dyntaxa"	NA	"Tethea ocularis"
"1594"	"Tethea"	"or"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215528"	"Dyntaxa"	NA	"Tethea or"
"1595"	"Tetheella"	"sp."	"Werny, 1966"	"http://dyntaxa.se/taxon/info/1004116"	"Dyntaxa"	NA	"Tetheella sp."
"1596"	"Tetheella"	"fluctuosa"	"(Hübner, 1803)"	"http://dyntaxa.se/taxon/info/215529"	"Dyntaxa"	NA	"Tetheella fluctuosa"
"1597"	"Ochropacha"	"sp."	"Wallengren, 1871"	"http://dyntaxa.se/taxon/info/1004117"	"Dyntaxa"	NA	"Ochropacha sp."
"1598"	"Ochropacha"	"duplaris"	"(Linnaeus, 1761)"	"http://dyntaxa.se/taxon/info/215530"	"Dyntaxa"	NA	"Ochropacha duplaris"
"1599"	"Cymatophorima"	"sp."	"Spuler, 1908"	"http://dyntaxa.se/taxon/info/1004118"	"Dyntaxa"	NA	"Cymatophorima sp."
"1600"	"Cymatophorima"	"diluta"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215531"	"Dyntaxa"	NA	"Cymatophorima diluta"
"1601"	"Polyploca"	"sp."	"Hübner, 1821"	"http://dyntaxa.se/taxon/info/1004119"	"Dyntaxa"	NA	"Polyploca sp."
"1602"	"Polyploca"	"ridens"	"(Fabricius, 1787)"	"http://dyntaxa.se/taxon/info/215532"	"Dyntaxa"	NA	"Polyploca ridens"
"1603"	"Achlya"	"sp."	"Billberg, 1820"	"http://dyntaxa.se/taxon/info/1004120"	"Dyntaxa"	NA	"Achlya sp."
"1604"	"Achlya"	"flavicornis"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215533"	"Dyntaxa"	NA	"Achlya flavicornis"
"1605"	"Falcaria"	"sp."	"Haworth, 1809"	"http://dyntaxa.se/taxon/info/1004121"	"Dyntaxa"	NA	"Falcaria sp."
"1606"	"Falcaria"	"lacertinaria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215534"	"Dyntaxa"	NA	"Falcaria lacertinaria"
"1607"	"Watsonalla"	"sp."	"Minet, 1985"	"http://dyntaxa.se/taxon/info/1004122"	"Dyntaxa"	NA	"Watsonalla sp."
"1608"	"Watsonalla"	"binaria"	"(Hufnagel, 1767)"	"http://dyntaxa.se/taxon/info/100863"	"Dyntaxa"	NA	"Watsonalla binaria"
"1609"	"Watsonalla"	"cultraria"	"(Fabricius, 1775)"	"http://dyntaxa.se/taxon/info/215536"	"Dyntaxa"	NA	"Watsonalla cultraria"
"1610"	"Drepana"	"sp."	"Schrank, 1802"	"http://dyntaxa.se/taxon/info/1004123"	"Dyntaxa"	NA	"Drepana sp."
"1611"	"Drepana"	"curvatula"	"(Borkhausen, 1790)"	"http://dyntaxa.se/taxon/info/215537"	"Dyntaxa"	NA	"Drepana curvatula"
"1612"	"Drepana"	"falcataria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215538"	"Dyntaxa"	NA	"Drepana falcataria"
"1613"	"Sabra"	"sp."	"Bode, 1907"	"http://dyntaxa.se/taxon/info/1004124"	"Dyntaxa"	NA	"Sabra sp."
"1614"	"Sabra"	"harpagula"	"(Esper, 1786)"	"http://dyntaxa.se/taxon/info/101724"	"Dyntaxa"	NA	"Sabra harpagula"
"1615"	"Cilix"	"sp."	"Leach, 1815"	"http://dyntaxa.se/taxon/info/1004125"	"Dyntaxa"	NA	"Cilix sp."
"1616"	"Cilix"	"glaucata"	"(Scopoli, 1763)"	"http://dyntaxa.se/taxon/info/215540"	"Dyntaxa"	NA	"Cilix glaucata"
"1617"	"Archiearis"	"sp."	"Hübner, 1823"	"http://dyntaxa.se/taxon/info/1004126"	"Dyntaxa"	NA	"Archiearis sp."
"1618"	"Archiearis"	"parthenias"	"(Linnaeus, 1761)"	"http://dyntaxa.se/taxon/info/215541"	"Dyntaxa"	NA	"Archiearis parthenias"
"1619"	"Archiearis"	"notha"	"(Hübner, 1803)"	"http://dyntaxa.se/taxon/info/215542"	"Dyntaxa"	NA	"Archiearis notha"
"1620"	"Abraxas"	"sp."	"Leach, 1815"	"http://dyntaxa.se/taxon/info/1004127"	"Dyntaxa"	NA	"Abraxas sp."
"1621"	"Abraxas"	"grossulariata"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215543"	"Dyntaxa"	NA	"Abraxas grossulariata"
"1622"	"Abraxas"	"sylvata"	"(Scopoli, 1763)"	"http://dyntaxa.se/taxon/info/215544"	"Dyntaxa"	NA	"Abraxas sylvata"
"1623"	"Lomaspilis"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1004128"	"Dyntaxa"	NA	"Lomaspilis sp."
"1624"	"Lomaspilis"	"marginata"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215545"	"Dyntaxa"	NA	"Lomaspilis marginata"
"1625"	"Lomaspilis"	"opis"	"(Butler, 1878)"	"http://dyntaxa.se/taxon/info/215546"	"Dyntaxa"	NA	"Lomaspilis opis"
"1626"	"Ligdia"	"sp."	"Guenée, 1857"	"http://dyntaxa.se/taxon/info/1004129"	"Dyntaxa"	NA	"Ligdia sp."
"1627"	"Ligdia"	"adustata"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/101210"	"Dyntaxa"	NA	"Ligdia adustata"
"1628"	"Macaria"	"sp."	"Curtis, 1826"	"http://dyntaxa.se/taxon/info/1004130"	"Dyntaxa"	NA	"Macaria sp."
"1629"	"Macaria"	"notata"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215548"	"Dyntaxa"	NA	"Macaria notata"
"1630"	"Macaria"	"alternata"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215549"	"Dyntaxa"	NA	"Macaria alternata"
"1631"	"Macaria"	"signaria"	"(Hübner, 1809)"	"http://dyntaxa.se/taxon/info/215550"	"Dyntaxa"	NA	"Macaria signaria"
"1632"	"Macaria"	"liturata"	"(Clerck, 1759)"	"http://dyntaxa.se/taxon/info/215551"	"Dyntaxa"	NA	"Macaria liturata"
"1633"	"Macaria"	"wauaria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215552"	"Dyntaxa"	NA	"Macaria wauaria"
"1634"	"Macaria"	"artesiaria"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215553"	"Dyntaxa"	NA	"Macaria artesiaria"
"1635"	"Macaria"	"carbonaria"	"(Clerck, 1759)"	"http://dyntaxa.se/taxon/info/215554"	"Dyntaxa"	NA	"Macaria carbonaria"
"1636"	"Macaria"	"brunneata"	"(Thunberg, 1784)"	"http://dyntaxa.se/taxon/info/215555"	"Dyntaxa"	NA	"Macaria brunneata"
"1637"	"Macaria"	"loricaria"	"(Eversmann, 1837)"	"http://dyntaxa.se/taxon/info/215556"	"Dyntaxa"	NA	"Macaria loricaria"
"1638"	"Chiasmia"	"sp."	"Hübner, 1823"	"http://dyntaxa.se/taxon/info/1004131"	"Dyntaxa"	NA	"Chiasmia sp."
"1639"	"Chiasmia"	"clathrata"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215557"	"Dyntaxa"	"Syn. Semiothisa clathrata"	"Chiasmia clathrata"
"1640"	"Pygmaena"	"sp."	"Boisduval, 1840"	"http://dyntaxa.se/taxon/info/1004132"	"Dyntaxa"	NA	"Pygmaena sp."
"1641"	"Pygmaena"	"fusca"	"(Thunberg, 1792)"	"http://dyntaxa.se/taxon/info/215558"	"Dyntaxa"	NA	"Pygmaena fusca"
"1642"	"Cepphis"	"sp."	"Hübner, 1823"	"http://dyntaxa.se/taxon/info/1004133"	"Dyntaxa"	NA	"Cepphis sp."
"1643"	"Cepphis"	"advenaria"	"(Hübner, 1799)"	"http://dyntaxa.se/taxon/info/215559"	"Dyntaxa"	NA	"Cepphis advenaria"
"1644"	"Petrophora"	"sp."	"Hübner, 1811"	"http://dyntaxa.se/taxon/info/1004134"	"Dyntaxa"	NA	"Petrophora sp."
"1645"	"Petrophora"	"chlorosata"	"(Scopoli, 1763)"	"http://dyntaxa.se/taxon/info/215560"	"Dyntaxa"	NA	"Petrophora chlorosata"
"1646"	"Plagodis"	"sp."	"Hübner, 1823"	"http://dyntaxa.se/taxon/info/1004135"	"Dyntaxa"	NA	"Plagodis sp."
"1647"	"Plagodis"	"pulveraria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215561"	"Dyntaxa"	NA	"Plagodis pulveraria"
"1648"	"Plagodis"	"dolabraria"	"(Linnaeus, 1767)"	"http://dyntaxa.se/taxon/info/215562"	"Dyntaxa"	NA	"Plagodis dolabraria"
"1649"	"Pachycnemia"	"sp."	"Stephens, 1829"	"http://dyntaxa.se/taxon/info/1004136"	"Dyntaxa"	NA	"Pachycnemia sp."
"1650"	"Pachycnemia"	"hippocastanaria"	"(Hübner, 1799)"	"http://dyntaxa.se/taxon/info/101496"	"Dyntaxa"	NA	"Pachycnemia hippocastanaria"
"1651"	"Opisthograptis"	"sp."	"Hübner, 1823"	"http://dyntaxa.se/taxon/info/1004137"	"Dyntaxa"	NA	"Opisthograptis sp."
"1652"	"Opisthograptis"	"luteolata"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215564"	"Dyntaxa"	NA	"Opisthograptis luteolata"
"1653"	"Epione"	"sp."	"Duponchel, 1829"	"http://dyntaxa.se/taxon/info/1004138"	"Dyntaxa"	NA	"Epione sp."
"1654"	"Epione"	"repandaria"	"(Hufnagel, 1767)"	"http://dyntaxa.se/taxon/info/215565"	"Dyntaxa"	NA	"Epione repandaria"
"1655"	"Epione"	"vespertaria"	"(Linnaeus, 1767)"	"http://dyntaxa.se/taxon/info/215566"	"Dyntaxa"	NA	"Epione vespertaria"
"1656"	"Pseudopanthera"	"sp."	"Hübner, 1823"	"http://dyntaxa.se/taxon/info/1004139"	"Dyntaxa"	NA	"Pseudopanthera sp."
"1657"	"Pseudopanthera"	"macularia"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215567"	"Dyntaxa"	NA	"Pseudopanthera macularia"
"1658"	"Hypoxystis"	"sp."	"Prout, 1915"	"http://dyntaxa.se/taxon/info/1004140"	"Dyntaxa"	NA	"Hypoxystis sp."
"1659"	"Hypoxystis"	"pluviaria"	"(Fabricius, 1775)"	"http://dyntaxa.se/taxon/info/101127"	"Dyntaxa"	NA	"Hypoxystis pluviaria"
"1660"	"Apeira"	"sp."	"Gistl, 1848"	"http://dyntaxa.se/taxon/info/1004141"	"Dyntaxa"	NA	"Apeira sp."
"1661"	"Apeira"	"syringaria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215569"	"Dyntaxa"	NA	"Apeira syringaria"
"1662"	"Ennomos"	"sp."	"Treitschke, 1825"	"http://dyntaxa.se/taxon/info/1004142"	"Dyntaxa"	NA	"Ennomos sp."
"1663"	"Ennomos"	"autumnaria"	"(Werneburg, 1859)"	"http://dyntaxa.se/taxon/info/215570"	"Dyntaxa"	NA	"Ennomos autumnaria"
"1664"	"Ennomos"	"quercinaria"	"(Hufnagel, 1767)"	"http://dyntaxa.se/taxon/info/215571"	"Dyntaxa"	NA	"Ennomos quercinaria"
"1665"	"Ennomos"	"alniaria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215572"	"Dyntaxa"	NA	"Ennomos alniaria"
"1666"	"Ennomos"	"fuscantaria"	"(Haworth, 1809)"	"http://dyntaxa.se/taxon/info/215573"	"Dyntaxa"	NA	"Ennomos fuscantaria"
"1667"	"Ennomos"	"erosaria"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215574"	"Dyntaxa"	NA	"Ennomos erosaria"
"1668"	"Selenia"	"sp."	"Hübner, 1823"	"http://dyntaxa.se/taxon/info/1004143"	"Dyntaxa"	NA	"Selenia sp."
"1669"	"Selenia"	"dentaria"	"(Fabricius, 1775)"	"http://dyntaxa.se/taxon/info/215575"	"Dyntaxa"	NA	"Selenia dentaria"
"1670"	"Selenia"	"lunularia"	"(Hübner, 1788)"	"http://dyntaxa.se/taxon/info/215576"	"Dyntaxa"	NA	"Selenia lunularia"
"1671"	"Selenia"	"tetralunaria"	"(Hufnagel, 1767)"	"http://dyntaxa.se/taxon/info/215577"	"Dyntaxa"	NA	"Selenia tetralunaria"
"1672"	"Odontopera"	"sp."	"Stephens, 1831"	"http://dyntaxa.se/taxon/info/1004144"	"Dyntaxa"	NA	"Odontopera sp."
"1673"	"Odontopera"	"bidentata"	"(Clerck, 1759)"	"http://dyntaxa.se/taxon/info/215578"	"Dyntaxa"	NA	"Odontopera bidentata"
"1674"	"Crocallis"	"sp."	"Treitschke, 1825"	"http://dyntaxa.se/taxon/info/1004145"	"Dyntaxa"	NA	"Crocallis sp."
"1675"	"Crocallis"	"elinguaria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215579"	"Dyntaxa"	NA	"Crocallis elinguaria"
"1676"	"Ourapteryx"	"sp."	"Leach, 1814"	"http://dyntaxa.se/taxon/info/1004146"	"Dyntaxa"	NA	"Ourapteryx sp."
"1677"	"Ourapteryx"	"sambucaria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215580"	"Dyntaxa"	NA	"Ourapteryx sambucaria"
"1678"	"Colotois"	"sp."	"Hübner, 1823"	"http://dyntaxa.se/taxon/info/1004147"	"Dyntaxa"	NA	"Colotois sp."
"1679"	"Colotois"	"pennaria"	"(Linnaeus, 1761)"	"http://dyntaxa.se/taxon/info/215581"	"Dyntaxa"	NA	"Colotois pennaria"
"1680"	"Angerona"	"sp."	"Duponchel, 1829"	"http://dyntaxa.se/taxon/info/1004148"	"Dyntaxa"	NA	"Angerona sp."
"1681"	"Angerona"	"prunaria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215582"	"Dyntaxa"	NA	"Angerona prunaria"
"1682"	"Apocheima"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1004149"	"Dyntaxa"	NA	"Apocheima sp."
"1683"	"Apocheima"	"hispidaria"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215583"	"Dyntaxa"	NA	"Apocheima hispidaria"
"1684"	"Phigalia"	"sp."	"Duponchel, 1829"	"http://dyntaxa.se/taxon/info/1004150"	"Dyntaxa"	NA	"Phigalia sp."
"1685"	"Phigalia"	"pilosaria"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215584"	"Dyntaxa"	NA	"Phigalia pilosaria"
"1686"	"Lycia"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1004151"	"Dyntaxa"	NA	"Lycia sp."
"1687"	"Lycia"	"zonaria"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/101249"	"Dyntaxa"	NA	"Lycia zonaria"
"1688"	"Lycia"	"hirtaria"	"(Clerck, 1759)"	"http://dyntaxa.se/taxon/info/215585"	"Dyntaxa"	NA	"Lycia hirtaria"
"1689"	"Lycia"	"lapponaria"	"(Boisduval, 1840)"	"http://dyntaxa.se/taxon/info/215586"	"Dyntaxa"	NA	"Lycia lapponaria"
"1690"	"Lycia"	"pomonaria"	"(Hübner, 1790)"	"http://dyntaxa.se/taxon/info/215588"	"Dyntaxa"	NA	"Lycia pomonaria"
"1691"	"Biston"	"sp."	"Leach, 1815"	"http://dyntaxa.se/taxon/info/1004152"	"Dyntaxa"	NA	"Biston sp."
"1692"	"Biston"	"strataria"	"(Hufnagel, 1767)"	"http://dyntaxa.se/taxon/info/215589"	"Dyntaxa"	NA	"Biston strataria"
"1693"	"Biston"	"betularia"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215590"	"Dyntaxa"	NA	"Biston betularia"
"1694"	"Agriopis"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1004153"	"Dyntaxa"	NA	"Agriopis sp."
"1695"	"Agriopis"	"leucophaearia"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215591"	"Dyntaxa"	NA	"Agriopis leucophaearia"
"1696"	"Agriopis"	"aurantiaria"	"(Hübner, 1799)"	"http://dyntaxa.se/taxon/info/215592"	"Dyntaxa"	NA	"Agriopis aurantiaria"
"1697"	"Agriopis"	"marginaria"	"(Fabricius, 1776)"	"http://dyntaxa.se/taxon/info/215593"	"Dyntaxa"	NA	"Agriopis marginaria"
"1698"	"Erannis"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1004154"	"Dyntaxa"	NA	"Erannis sp."
"1699"	"Erannis"	"defoliaria"	"(Clerck, 1759)"	"http://dyntaxa.se/taxon/info/215594"	"Dyntaxa"	NA	"Erannis defoliaria"
"1700"	"Peribatodes"	"sp."	"Wehrli, 1943"	"http://dyntaxa.se/taxon/info/1004155"	"Dyntaxa"	NA	"Peribatodes sp."
"1701"	"Peribatodes"	"rhomboidaria"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215595"	"Dyntaxa"	NA	"Peribatodes rhomboidaria"
"1702"	"Peribatodes"	"secundaria"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215596"	"Dyntaxa"	NA	"Peribatodes secundaria"
"1703"	"Selidosema"	"sp."	"Hübner, 1823"	"http://dyntaxa.se/taxon/info/1004156"	"Dyntaxa"	NA	"Selidosema sp."
"1704"	"Selidosema"	"brunnearia"	"(Villers, 1789)"	"http://dyntaxa.se/taxon/info/215597"	"Dyntaxa"	NA	"Selidosema brunnearia"
"1705"	"Cleora"	"sp."	"Curtis, 1825"	"http://dyntaxa.se/taxon/info/1004157"	"Dyntaxa"	NA	"Cleora sp."
"1706"	"Cleora"	"cinctaria"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215598"	"Dyntaxa"	NA	"Cleora cinctaria"
"1707"	"Deileptenia"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1004158"	"Dyntaxa"	NA	"Deileptenia sp."
"1708"	"Deileptenia"	"ribeata"	"(Clerck, 1759)"	"http://dyntaxa.se/taxon/info/215599"	"Dyntaxa"	NA	"Deileptenia ribeata"
"1709"	"Alcis"	"sp."	"Curtis, 1826"	"http://dyntaxa.se/taxon/info/1004159"	"Dyntaxa"	NA	"Alcis sp."
"1710"	"Alcis"	"jubata"	"(Thunberg, 1788)"	"http://dyntaxa.se/taxon/info/100230"	"Dyntaxa"	NA	"Alcis jubata"
"1711"	"Alcis"	"repandata"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215600"	"Dyntaxa"	NA	"Alcis repandata"
"1712"	"Arichanna"	"sp."	"Moore, 1868"	"http://dyntaxa.se/taxon/info/1004160"	"Dyntaxa"	NA	"Arichanna sp."
"1713"	"Arichanna"	"melanaria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215602"	"Dyntaxa"	NA	"Arichanna melanaria"
"1714"	"Hypomecis"	"sp."	"Hübner, 1821"	"http://dyntaxa.se/taxon/info/1004161"	"Dyntaxa"	NA	"Hypomecis sp."
"1715"	"Hypomecis"	"roboraria"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215603"	"Dyntaxa"	NA	"Hypomecis roboraria"
"1716"	"Hypomecis"	"punctinalis"	"(Scopoli, 1763)"	"http://dyntaxa.se/taxon/info/215604"	"Dyntaxa"	NA	"Hypomecis punctinalis"
"1717"	"Cleorodes"	"sp."	"Warren, 1894"	"http://dyntaxa.se/taxon/info/1004162"	"Dyntaxa"	NA	"Cleorodes sp."
"1718"	"Cleorodes"	"lichenaria"	"(Hufnagel, 1767)"	"http://dyntaxa.se/taxon/info/215605"	"Dyntaxa"	NA	"Cleorodes lichenaria"
"1719"	"Fagivorina"	"sp."	"Wehrli, 1943"	"http://dyntaxa.se/taxon/info/1004163"	"Dyntaxa"	NA	"Fagivorina sp."
"1720"	"Fagivorina"	"arenaria"	"(Hufnagel, 1767)"	"http://dyntaxa.se/taxon/info/100978"	"Dyntaxa"	NA	"Fagivorina arenaria"
"1721"	"Ectropis"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1004164"	"Dyntaxa"	NA	"Ectropis sp."
"1722"	"Ectropis"	"crepuscularia"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215607"	"Dyntaxa"	NA	"Ectropis crepuscularia"
"1723"	"Ectropis"	"bistortata"	"Goeze, 1781"	"http://dyntaxa.se/taxon/info/236323"	"Dyntaxa"	NA	"Ectropis bistortata"
"1724"	"Paradarisa"	"sp."	"Warren, 1897"	"http://dyntaxa.se/taxon/info/1004165"	"Dyntaxa"	NA	"Paradarisa sp."
"1725"	"Paradarisa"	"consonaria"	"(Hübner, 1799)"	"http://dyntaxa.se/taxon/info/215609"	"Dyntaxa"	NA	"Paradarisa consonaria"
"1726"	"Parectropis"	"sp."	"Sato, 1980"	"http://dyntaxa.se/taxon/info/1004166"	"Dyntaxa"	NA	"Parectropis sp."
"1727"	"Parectropis"	"similaria"	"(Hufnagel, 1767)"	"http://dyntaxa.se/taxon/info/215610"	"Dyntaxa"	NA	"Parectropis similaria"
"1728"	"Aethalura"	"sp."	"Mc Dunnough, 1920"	"http://dyntaxa.se/taxon/info/1004167"	"Dyntaxa"	NA	"Aethalura sp."
"1729"	"Aethalura"	"punctulata"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215611"	"Dyntaxa"	NA	"Aethalura punctulata"
"1730"	"Ematurga"	"sp."	"Lederer, 1853"	"http://dyntaxa.se/taxon/info/1004168"	"Dyntaxa"	NA	"Ematurga sp."
"1731"	"Ematurga"	"atomaria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215612"	"Dyntaxa"	NA	"Ematurga atomaria"
"1732"	"Bupalus"	"sp."	"Leach, 1815"	"http://dyntaxa.se/taxon/info/1004169"	"Dyntaxa"	NA	"Bupalus sp."
"1733"	"Bupalus"	"piniaria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215613"	"Dyntaxa"	NA	"Bupalus piniaria"
"1734"	"Cabera"	"sp."	"Treitschke, 1825"	"http://dyntaxa.se/taxon/info/1004170"	"Dyntaxa"	NA	"Cabera sp."
"1735"	"Cabera"	"pusaria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215614"	"Dyntaxa"	NA	"Cabera pusaria"
"1736"	"Cabera"	"exanthemata"	"(Scopoli, 1763)"	"http://dyntaxa.se/taxon/info/215615"	"Dyntaxa"	NA	"Cabera exanthemata"
"1737"	"Lomographa"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1004171"	"Dyntaxa"	NA	"Lomographa sp."
"1738"	"Lomographa"	"bimaculata"	"(Fabricius, 1775)"	"http://dyntaxa.se/taxon/info/215616"	"Dyntaxa"	NA	"Lomographa bimaculata"
"1739"	"Lomographa"	"temerata"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215617"	"Dyntaxa"	NA	"Lomographa temerata"
"1740"	"Aleucis"	"sp."	"Guenée, 1845"	"http://dyntaxa.se/taxon/info/1004172"	"Dyntaxa"	NA	"Aleucis sp."
"1741"	"Aleucis"	"distinctata"	"(Herrich-Schäffer, 1839)"	"http://dyntaxa.se/taxon/info/215618"	"Dyntaxa"	NA	"Aleucis distinctata"
"1742"	"Theria"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1004173"	"Dyntaxa"	NA	"Theria sp."
"1743"	"Theria"	"rupicapraria"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215619"	"Dyntaxa"	NA	"Theria rupicapraria"
"1744"	"Campaea"	"sp."	"Lamarck, 1816"	"http://dyntaxa.se/taxon/info/1004174"	"Dyntaxa"	NA	"Campaea sp."
"1745"	"Campaea"	"margaritaria"	"(Linnaeus, 1761)"	"http://dyntaxa.se/taxon/info/215620"	"Dyntaxa"	NA	"Campaea margaritaria"
"1746"	"Hylaea"	"sp."	"Hübner, 1822"	"http://dyntaxa.se/taxon/info/1004175"	"Dyntaxa"	NA	"Hylaea sp."
"1747"	"Hylaea"	"fasciaria"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215621"	"Dyntaxa"	NA	"Hylaea fasciaria"
"1748"	"Gnophos"	"sp."	"Treitschke, 1825"	"http://dyntaxa.se/taxon/info/1004176"	"Dyntaxa"	NA	"Gnophos sp."
"1749"	"Gnophos"	"obfuscata"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215622"	"Dyntaxa"	NA	"Gnophos obfuscata"
"1750"	"Charissa"	"sp."	"Curtis, 1826"	"http://dyntaxa.se/taxon/info/1004177"	"Dyntaxa"	NA	"Charissa sp."
"1751"	"Charissa"	"obscurata"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215623"	"Dyntaxa"	"Syn. Gnophos obscuratus"	"Charissa obscurata"
"1752"	"Elophos"	"sp."	"Boisduval, 1840"	"http://dyntaxa.se/taxon/info/1004178"	"Dyntaxa"	NA	"Elophos sp."
