"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"73"	"Platygaster"	"abrupta"	"Buhl, 1994"	"http://dyntaxa.se/taxon/info/252039"	"Dyntaxa"	NA	"Platygaster abrupta"
"74"	"Platygaster"	"acrisius"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252040"	"Dyntaxa"	NA	"Platygaster acrisius"
"75"	"Platygaster"	"aegeus"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252041"	"Dyntaxa"	NA	"Platygaster aegeus"
"76"	"Platygaster"	"angustula"	"(Thomson, 1859)"	"http://dyntaxa.se/taxon/info/252042"	"Dyntaxa"	NA	"Platygaster angustula"
"77"	"Platygaster"	"apicalis"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252043"	"Dyntaxa"	NA	"Platygaster apicalis"
"78"	"Platygaster"	"betulae"	"(Kieffer, 1916)"	"http://dyntaxa.se/taxon/info/252044"	"Dyntaxa"	NA	"Platygaster betulae"
"79"	"Platygaster"	"betularia"	"Kieffer, 1916"	"http://dyntaxa.se/taxon/info/252045"	"Dyntaxa"	NA	"Platygaster betularia"
"80"	"Platygaster"	"borealis"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/252046"	"Dyntaxa"	NA	"Platygaster borealis"
"81"	"Platygaster"	"cecconii"	"Kieffer, 1913"	"http://dyntaxa.se/taxon/info/252047"	"Dyntaxa"	NA	"Platygaster cecconii"
"82"	"Platygaster"	"chloropus"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252048"	"Dyntaxa"	NA	"Platygaster chloropus"
"83"	"Platygaster"	"clavata"	"Buhl, 1994"	"http://dyntaxa.se/taxon/info/252049"	"Dyntaxa"	NA	"Platygaster clavata"
"84"	"Platygaster"	"cochleata"	"Walker, 1836"	"http://dyntaxa.se/taxon/info/252050"	"Dyntaxa"	NA	"Platygaster cochleata"
"85"	"Platygaster"	"compressicornis"	"(Thomson, 1859)"	"http://dyntaxa.se/taxon/info/252051"	"Dyntaxa"	NA	"Platygaster compressicornis"
"86"	"Platygaster"	"confinis"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252052"	"Dyntaxa"	NA	"Platygaster confinis"
"87"	"Platygaster"	"contorticornis"	"Ratzeburg, 1844"	"http://dyntaxa.se/taxon/info/252053"	"Dyntaxa"	NA	"Platygaster contorticornis"
