"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"89"	"Cleora"	"sp."	"Curtis, 1825"	"https://www.dyntaxa.se/taxon/info/1004157"	NA	"Dyntaxa"	"Cleora sp."
"90"	"Cleora"	"cinctaria"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215598"	NA	"Dyntaxa"	"Cleora cinctaria"
"91"	"Deileptenia"	"sp."	"Hübner, 1825"	"https://www.dyntaxa.se/taxon/info/1004158"	NA	"Dyntaxa"	"Deileptenia sp."
"92"	"Deileptenia"	"ribeata"	"(Clerck, 1759)"	"https://www.dyntaxa.se/taxon/info/215599"	NA	"Dyntaxa"	"Deileptenia ribeata"
"93"	"Alcis"	"sp."	"Curtis, 1826"	"https://www.dyntaxa.se/taxon/info/1004159"	NA	"Dyntaxa"	"Alcis sp."
"94"	"Alcis"	"jubata"	"(Thunberg, 1788)"	"https://www.dyntaxa.se/taxon/info/100230"	NA	"Dyntaxa"	"Alcis jubata"
"95"	"Alcis"	"repandata"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215600"	NA	"Dyntaxa"	"Alcis repandata"
"96"	"Arichanna"	"sp."	"Moore, 1868"	"https://www.dyntaxa.se/taxon/info/1004160"	NA	"Dyntaxa"	"Arichanna sp."
"97"	"Arichanna"	"melanaria"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215602"	NA	"Dyntaxa"	"Arichanna melanaria"
"98"	"Hypomecis"	"sp."	"Hübner, 1821"	"https://www.dyntaxa.se/taxon/info/1004161"	NA	"Dyntaxa"	"Hypomecis sp."
"99"	"Hypomecis"	"roboraria"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215603"	NA	"Dyntaxa"	"Hypomecis roboraria"
"100"	"Hypomecis"	"punctinalis"	"(Scopoli, 1763)"	"https://www.dyntaxa.se/taxon/info/215604"	NA	"Dyntaxa"	"Hypomecis punctinalis"
