"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"178"	"Megaselia"	"lactipennis"	"(Lundbeck, 1920)"	"http://dyntaxa.se/taxon/info/240725"	NA	NA	"Megaselia lactipennis"
"179"	"Megaselia"	"largifrontalis"	"Schmitz, 1939"	"http://dyntaxa.se/taxon/info/240727"	NA	NA	"Megaselia largifrontalis"
"180"	"Megaselia"	"lata"	"(Wood, 1910)"	"http://dyntaxa.se/taxon/info/240728"	NA	NA	"Megaselia lata"
"181"	"Megaselia"	"latifemorata"	"(Becker, 1901)"	"http://dyntaxa.se/taxon/info/240729"	NA	NA	"Megaselia latifemorata"
"182"	"Megaselia"	"latifrons"	"(Wood, 1910)"	"http://dyntaxa.se/taxon/info/240730"	NA	NA	"Megaselia latifrons"
"183"	"Megaselia"	"latior"	"Schmitz, 1936"	"http://dyntaxa.se/taxon/info/240731"	NA	NA	"Megaselia latior"
"184"	"Megaselia"	"limburgensis"	"(Schmitz, 1918)"	"http://dyntaxa.se/taxon/info/240732"	NA	NA	"Megaselia limburgensis"
"185"	"Megaselia"	"longicostalis"	"(Wood, 1912)"	"http://dyntaxa.se/taxon/info/240733"	NA	NA	"Megaselia longicostalis"
"186"	"Megaselia"	"longipalpis"	"(Wood, 1910)"	"http://dyntaxa.se/taxon/info/240735"	NA	NA	"Megaselia longipalpis"
"187"	"Megaselia"	"longiseta"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240736"	NA	NA	"Megaselia longiseta"
"188"	"Megaselia"	"lucifrons"	"(Schmitz, 1918)"	"http://dyntaxa.se/taxon/info/240737"	NA	NA	"Megaselia lucifrons"
"189"	"Megaselia"	"luminifrons"	"(Schmitz, 1926)"	"http://dyntaxa.se/taxon/info/240738"	NA	NA	"Megaselia luminifrons"
"190"	"Megaselia"	"lutea"	"(Meigen, 1830)"	"http://dyntaxa.se/taxon/info/240739"	NA	NA	"Megaselia lutea"
"191"	"Megaselia"	"luteipes"	"(Schmitz, 1918)"	"http://dyntaxa.se/taxon/info/240740"	NA	NA	"Megaselia luteipes"
